obdb_id,name,brewery_type,street,address_2,address_3,city,state,county_province,postal_code,website_url,phone,created_at,updated_at,country,longitude,latitude,tags
franklin-street-brewing-company-manchester,Franklin Street Brewing Company,micro,116 S Franklin St,,,Manchester,Iowa,,52057-2121,http://www.franklinstreetbrewing.com,5639272722,7/24/2018,8/24/2018,United States,-91.45777929,42.48329324,
angry-minnow-the-hayward,"Angry Minnow, The",brewpub,10440 Florida Ave,,,Hayward,Wisconsin,,54843-7112,http://www.angryminnow.com,7159343055,7/24/2018,8/24/2018,United States,-91.4887672,46.0104853,
k-point-brewing-eau-claire,K Point Brewing,brewpub,507 Main St,,,Eau Claire,Wisconsin,,54701-3736,http://www.thecoffeegrounds.com/k-point-brewing/,,7/24/2018,8/24/2018,United States,-91.49634405,44.81114834,
the-brewing-projekt-eau-claire,The Brewing Projekt,micro,1807 N Oxford Ave,,,Eau Claire,Wisconsin,,54703-5187,http://www.thebrewingprojekt.com,7154562486,7/24/2018,8/24/2018,United States,-91.50950908,44.81894024,
big-grove-brewery-iowa-city,Big Grove Brewery,micro,1225 S Gilbert St,,,Iowa City,Iowa,,52240-4507,http://www.biggrovebrewery.com,3195941891,7/24/2018,8/24/2018,United States,-91.53189828,41.64713299,
big-grove-brewery-tap-room-iowa-city,Big Grove Brewery & Tap Room,brewpub,1225 S Gilbert St,,,Iowa City,Iowa,,52240-4507,,3196242337,7/24/2018,8/24/2018,United States,-91.53189828,41.64713299,
backpocket-brewing-co-coralville,Backpocket Brewing Co,micro,903 Quarry Rd,,,Coralville,Iowa,,52241-2208,http://www.backpocketbrewing.com,3194493700,7/24/2018,8/24/2018,United States,-91.55981337,41.68139484,
boot-n-flute-brewery-guild-wurst-tavern-coralville,Boot N Flute Brewery / Guild Wurst Tavern,brewpub,53 2nd St,,,Coralville,Iowa,,52241,http://www.guildwursttavern.com,3193331740,7/24/2018,8/24/2018,United States,-91.56271744,41.66788468,
reunion-brewery-coralville,ReUnion Brewery,brewpub,516 2nd St,,,Coralville,Iowa,,52241-2614,http://www.reunionbrewery.com,3193373000,7/24/2018,8/24/2018,United States,-91.57498607,41.67171431,
public-house-brewing-co-saint-james,Public House Brewing Co,micro,551 State Route B,,,Saint James,Missouri,,65559-1055,http://www.publichousebrewery.com,5732613333,7/24/2018,8/11/2018,United States,-91.609275,38.01608,
island-city-brewing-company-winona,Island City Brewing Company,micro,65 E Front St,,,Winona,Minnesota,,55987-3494,http://www.islandcitybrew.com,5074742739,7/24/2018,8/24/2018,United States,-91.6347433,44.053748,
lion-bridge-brewing-company-cedar-rapids,Lion Bridge Brewing Company,brewpub,59 16th Ave SW,,,Cedar Rapids,Iowa,,52404-5948,http://www.lionbridgebrewing.com,3192004460,7/24/2018,8/24/2018,United States,-91.66095281,41.96478948,
iowa-brewing-cedar-rapids,Iowa Brewing,micro,708 3rd St SE,,,Cedar Rapids,Iowa,,52401-2012,http://www.iowabrewing.beer,3193662337,7/24/2018,8/24/2018,United States,-91.66212463,41.97421739,
quarter-barrel-arcade-cedar-rapids,Quarter Barrel Arcade,brewpub,616 2nd Ave SE,,,Cedar Rapids,Iowa,,52401-1306,http://www.thequarterbarrel.com,3196211836,7/24/2018,8/24/2018,United States,-91.66318094,41.98062533,
clock-house-brewing-cedar-rapids,Clock House Brewing,micro,600 1st St SE,,,Cedar Rapids,Iowa,,52401,http://www.clockhousebrewing.com,3192004099,7/24/2018,8/24/2018,United States,-91.665354,41.973813,
thew-brewing-company-cedar-rapids,Thew Brewing Company,micro,301 2nd Ave,,,Cedar Rapids,Iowa,,52404,http://www.thewbrew.com,3193438439,7/24/2018,8/24/2018,United States,-91.67294,42.035746,
castle-danger-brewery-two-harbors,Castle Danger Brewery,micro,17 7th St,,,Two Harbors,Minnesota,,55616-1672,http://www.castledangerbrewery.com,2188345800,7/24/2018,8/24/2018,United States,-91.6731853,47.0194124,
kalona-brewing-company-kalona,Kalona Brewing Company,brewpub,405 B Ave,,,Kalona,Iowa,,52247,http://www.kalonabrewing.com,3196563335,7/24/2018,8/24/2018,United States,-91.7075553,41.4833131,
fountain-city-brewing-co-monarch-public-house-fountain-city,Fountain City Brewing Co / Monarch Public House,contract,19 N Main St,,,Fountain City,Wisconsin,,54629-,http://www.monarchtavern.com,6086874231,7/24/2018,8/24/2018,United States,-91.71737039,44.13124401,
toppling-goliath-brewing-co-decorah,Toppling Goliath Brewing Co,micro,1600 Prosperity Rd,,,Decorah,Iowa,,52101,http://www.tgbrews.com,5633826198,7/24/2018,8/24/2018,United States,-91.7250841,43.2727293,
public-house-brewing-company-rolla,Public House Brewing Company,micro,600 N Rolla St Ste B,,,Rolla,Missouri,,65401-3111,http://www.publichousebrewery.com,5734262337,7/24/2018,8/11/2018,United States,-91.77201,37.954113,
pulpit-rock-brewing-co-decorah,Pulpit Rock Brewing Co.,micro,207 College Dr,,,Decorah,Iowa,,52101-1304,http://www.pulpitrockbrewing.net,5633803610,7/24/2018,8/24/2018,United States,-91.7962545,43.30654024,
wages-brewing-company-west-plains,Wages Brewing Company,micro,1382 Bill Virdon Blvd,,,West Plains,Missouri,,65775-3383,http://www.wagesbrewco.com,4172933119,7/24/2018,8/24/2018,United States,-91.835109,36.72461005,
millstream-brewing-co-amana,Millstream Brewing Co,brewpub,835 48th Ave,,,Amana,Iowa,,52203-8122,http://www.millstreambrewing.com,3196223672,7/24/2018,8/24/2018,United States,-91.86527265,41.7949318,
boathouse-brewery-llc-ely,Boathouse Brewery LLC,brewpub,47 E Sheridan St,,,Ely,Minnesota,,55731-1289,http://www.frontiernet.net,2183654301,7/24/2018,8/24/2018,United States,-91.8656329,47.9034136,
raw-deal-menomonie,Raw Deal,brewpub,603 Broadway St S,,,Menomonie,Wisconsin,,54751-2457,http://www.rawdealwi.weebly.com,7152313255,7/24/2018,8/24/2018,United States,-91.9298545,44.8773142,
lucette-brewing-co-menomonie,Lucette Brewing Co,micro,910 Hudson Rd,,,Menomonie,Wisconsin,,54751-1748,http://www.lucettebrewing.com,7152316836,7/24/2018,8/24/2018,United States,-91.940075,44.875861,
parish-brewing-company-broussard,Parish Brewing Company,micro,229 Jared Dr,,,Broussard,Louisiana,,70518-4362,http://www.parishbeer.com,3373308601,7/24/2018,8/24/2018,United States,-91.9485237,30.1592466,
piney-river-brewing-company-bucyrus,Piney River Brewing Company,micro,15194 Walnut Grove Dr,,,Bucyrus,Missouri,,65444-9002,http://www.pineyriverbrewing.com,4179674001,7/24/2018,8/24/2018,United States,-92.01768537,37.32148798,
cajun-brewing-lafayette,Cajun Brewing,micro,206 Rayburn St,,,Lafayette,Louisiana,,70506-4130,http://www.cajunbrewing.com,3378069196,7/24/2018,8/24/2018,United States,-92.04978922,30.21549043,
broken-wheel-brewery-marksville,Broken Wheel Brewery,brewpub,109 Tunica Dr E,,,Marksville,Louisiana,,71351-3005,,3182536543,7/24/2018,8/24/2018,United States,-92.06931518,31.12386287,
fitgers-brewhouse-duluth,Fitgers Brewhouse,brewpub,600 E Superior St,,,Duluth,Minnesota,,55802-2222,,2187224825,7/24/2018,8/24/2018,United States,-92.09046481,46.79280161,
carmody-irish-pub-brewing-duluth,Carmody Irish Pub & Brewing,brewpub,308 E Superior St,,,Duluth,Minnesota,,55802-2120,http://www.carmodyirishpub.com,2187404747,7/24/2018,8/24/2018,United States,-92.09418809,46.78986799,
blacklist-artisan-ales-duluth,Blacklist Artisan Ales,micro,120 E Superior St,,,Duluth,Minnesota,,55802-2116,http://www.blacklistbeer.com,2183109368,7/24/2018,8/24/2018,United States,-92.09596598,46.7882669,
hoops-brewing-duluth,Hoops Brewing,micro,325 S Lake Ave # 110,,,Duluth,Minnesota,,55802-2305,http://www.hoopsbrewing.com,2186061666,7/24/2018,8/24/2018,United States,-92.0960811,46.78348776,
dubh-linn-brew-pub-duluth,Dubh Linn Brew Pub,brewpub,109 W Superior St,,,Duluth,Minnesota,,55802-3026,http://dubhlinnpub.com,2187271559,7/24/2018,8/24/2018,United States,-92.09972572,46.78589441,
earth-rider-brewing-co-superior,Earth Rider Brewing Co,micro,1617 N 3rd St,,,Superior,Wisconsin,,54880-1016,http://www.earthrider.beer,7153947391,7/24/2018,8/24/2018,United States,-92.10117749,46.73528116,
thirsty-pagan-brewing-co-superior,Thirsty Pagan Brewing Co,brewpub,1623 Broadway St,,,Superior,Wisconsin,,54880-1616,http://www.thirstypaganbrewing.com,7153942500,7/24/2018,8/24/2018,United States,-92.1021385,46.7267785,
flying-tiger-brewery-monroe,Flying Tiger Brewery,micro,506 N 2nd St,,,Monroe,Louisiana,,71201-6234,http://www.flyingtigerbeer.com,3185471738,7/24/2018,8/24/2018,United States,-92.11970662,32.50586475,
bent-paddle-brewing-co-duluth,Bent Paddle Brewing Co,regional,1912 W Michigan St,,,Duluth,Minnesota,,55806-2135,http://www.bentpaddlebrewing.com,2182792722,7/24/2018,8/24/2018,United States,-92.1219171,46.7676912,
ouachita-brewing-company-west-monroe,Ouachita Brewing Company,micro,95 McClendon Ave,,,West Monroe,Louisiana,,71291-3299,http://www.ouachitabrewing.com,383879816,7/24/2018,8/24/2018,United States,-92.1221749,32.49990448,
karst-brewing-llc-fountain,Karst Brewing LLC,micro,315 1st St,,,Fountain,Minnesota,,55935-8816,http://www.karstbrewed.com,6127476367,7/24/2018,8/24/2018,United States,-92.13521386,43.73997404,
prison-brews-jefferson-city,Prison Brews,brewpub,305 Ash St,,,Jefferson City,Missouri,,65101-4002,http://www.prisonbrews.com,5736350678,7/24/2018,8/24/2018,United States,-92.1616013,38.5687256,
dave-s-brew-farm-wilson,Dave's Brew Farm,micro,2470 Wilson St,,,Wilson,Wisconsin,,54027-3950,http://www.brewfarm.com,6124328130,7/24/2018,8/24/2018,United States,-92.176188,44.959339,
piney-river-taproom-waynesville,Piney River Taproom,brewpub,326 US Rte 66 E,,,Waynesville,Missouri,,65583,http://www.pineyriverbrewing.com,5734332739,10/16/2020,10/16/2020,United States,-92.193612,37.87597,
bur-oak-brewing-company-columbia,Bur Oak Brewing Company,micro,8250 E Trade Center Dr,,,Columbia,Missouri,,65201-7635,http://www.buroakbeer.com,5738142178,7/24/2018,8/11/2018,United States,-92.210993,38.954686,
blue-canoe-brewing-co-little-rock,Blue Canoe Brewing Co,micro,1637 E. 15th Street,,,Little Rock,Arkansas,,72202,http://www.bluecanoebrewco.com,5014929378,7/24/2018,8/23/2018,United States,-92.25366807,34.73235496,
lost-40-brewing-little-rock,Lost 40 brewing,micro,510 McLean St,,,Little Rock,Arkansas,,72202-2660,,5015545557,7/24/2018,8/23/2018,United States,-92.25901,34.74268558,
lost-forty-brewing-little-rock,Lost Forty Brewing,micro,501 Byrd St,,,Little Rock,Arkansas,,72202,http://www.lost40brewing.com/,5013197275,7/24/2018,8/23/2018,United States,-92.260019,34.742845,
rebel-kettle-brewing-company-little-rock,Rebel Kettle Brewing Company,brewpub,822 E 6th St,,,Little Rock,Arkansas,,72202-2606,http://www.rebelkettle.com,5013742791,7/24/2018,8/23/2018,United States,-92.26209196,34.74211127,
damgoode-pies-little-rock,Damgoode Pies,brewpub,500 President Clinton Ave,,,Little Rock,Arkansas,,72201-1756,http://www.damgoodepies.com,5016642239,7/24/2018,8/23/2018,United States,-92.2653101,34.7475388,
stone-s-throw-brewing-little-rock,Stone's Throw Brewing,brewpub,402 E 9th St,,,Little Rock,Arkansas,,72202-3914,http://www.stonesthrowbeer.com,5012449154,7/24/2018,8/23/2018,United States,-92.26806633,34.7397885,
norfork-brewing-company-norfork,Norfork Brewing Company,micro,1237 River Ridge Rd,,,Norfork,Arkansas,,72658-9630,http://www.nfbrew.com,9187066082,7/24/2018,8/23/2018,United States,-92.2711893,36.2245472,
diamond-bear-brewing-co-north-little-rock,Diamond Bear Brewing Co,micro,600 N Broadway St,,,North Little Rock,Arkansas,,72114-5381,http://www.diamondbear.com,5017082739,7/24/2018,8/23/2018,United States,-92.27268921,34.75942775,
vino-s-pizza-pub-brewery-little-rock,Vino's Pizza Pub Brewery,brewpub,923 W 7th St,,,Little Rock,Arkansas,,72201-4005,http://www.vinosbrewpub.com,5013758466,7/24/2018,8/23/2018,United States,-92.28140212,34.7434392,
sawmill-pizza-and-brew-shed-clear-lake,Sawmill Pizza and Brew Shed,brewpub,805 30th Ave,,,Clear Lake,Wisconsin,,54005,http://www.weddingsinechovalley.com,,7/24/2018,8/24/2018,United States,-92.29614,45.252594,
refined-ale-brewery-little-rock,Refined Ale Brewery,micro,2221 S Cedar St,,,Little Rock,Arkansas,,72204-5452,http://www.refinedale.com,5012800556,7/24/2018,8/23/2018,United States,-92.3184697,34.73083447,
logboat-brewing-co-columbia,Logboat Brewing Co,micro,504 Fay St,,,Columbia,Missouri,,65201-4782,http://www.logboatbrewing.com,5733976786,7/24/2018,8/24/2018,United States,-92.32265015,38.95708639,
broadway-brewery-columbia,Broadway Brewery,brewpub,816 E Broadway Ste B,,,Columbia,Missouri,,65201-4898,http://www.broadwaybrewery.com,5734435054,7/24/2018,8/11/2018,United States,-92.327968,38.951342,
flat-branch-pub-and-brewing-columbia,Flat Branch Pub and Brewing,brewpub,115 S 5th St,,,Columbia,Missouri,,65201-4230,http://www.flatbranch.com,5734990400,7/24/2018,8/24/2018,United States,-92.33196896,38.95030013,
single-speed-brewing-co-tap-room-waterloo,Single Speed Brewing Co Tap Room,brewpub,325 Commercial St,,,Waterloo,Iowa,,50701-1315,,3198833604,7/24/2018,8/24/2018,United States,-92.34249686,42.49709571,
single-speed-brewing-co-waterloo,Single Speed Brewing Co,brewpub,325 Commercial St,,,Waterloo,Iowa,,50701,http://www.singlespeedbrewing.com,3198833604,7/24/2018,8/24/2018,United States,-92.34249686,42.49709571,
rapp-s-barren-brewing-company-mountain-home,Rapp's Barren Brewing Company,micro,1343 E 9th St,,,Mountain Home,Arkansas,,72653-5050,http://www.rappsbarrenbrewing.com,8704247288,7/24/2018,8/23/2018,United States,-92.3599724,36.3326432,
buffalo-brewing-company-at-the-water-buffalo-little-rock,Buffalo Brewing Company At The Water Buffalo,micro,106 S Rodney Parham Rd,,,Little Rock,Arkansas,,72205,http://www.thewaterbuffalo.com,5012311062,7/24/2018,8/23/2018,United States,-92.366648,34.752616,
lark-brewing-waterloo,Lark Brewing,brewpub,3295 University Ave,,,Waterloo,Iowa,,50701-2003,http://www.larkbrewing.com,3192385275,7/24/2018,8/24/2018,United States,-92.39002129,42.50147007,
pallister-brothers-brewing-company-ottumwa,Pallister Brothers Brewing Company,micro,116 N Market St,,,Ottumwa,Iowa,,52501,,,7/24/2018,8/24/2018,United States,-92.4101724,41.0180942,
second-state-brewing-company-cedar-falls,Second State Brewing Company,micro,203 State St,,,Cedar Falls,Iowa,,50613-3360,,3192400692,7/24/2018,8/24/2018,United States,-92.4442681,42.53674424,
huckleberry-brewing-company-alexandria,Huckleberry Brewing Company,micro,4724 Sterkx Rd,,,Alexandria,Louisiana,,71301,http://www.huckleberrybrewingco.com,3187046833,7/24/2018,8/24/2018,United States,-92.45332257,31.26477666,
grand-rounds-brewing-company-rochester,Grand Rounds Brewing Company,brewpub,4 3rd St SW,,,Rochester,Minnesota,,55902-3019,http://www.grandroundsbrewing.com,5072921628,7/24/2018,8/24/2018,United States,-92.46339522,44.0202771,
kinney-creek-brewery-rochester,Kinney Creek Brewery,micro,1016 7th St NW,,,Rochester,Minnesota,,55901-2668,,,7/24/2018,8/24/2018,United States,-92.47808893,44.0312604,
forager-brewing-company-rochester,Forager Brewing Company,brewpub,1005 6th St NW,,,Rochester,Minnesota,,55901-2741,http://www.foragerbrewery.com,5072587490,7/24/2018,8/24/2018,United States,-92.47868101,44.02937696,
lts-brewing-company-rochester,LTS Brewing Company,micro,2001 32nd Ave NW,,,Rochester,Minnesota,,55901-8321,http://www.ltsbrewing.com,5072268280,7/24/2018,8/24/2018,United States,-92.5104808,44.0447412,
red-wing-brewing-company-red-wing,Red Wing Brewing Company,brewpub,1411 Old West Main St,,,Red Wing,Minnesota,,55066-2162,http://www.redwingbrewing.com,6513272200,7/24/2018,8/24/2018,United States,-92.54698396,44.56271063,
bobtown-brewhouse-grill-roberts,Bobtown Brewhouse & Grill,brewpub,220 W Main St,,,Roberts,Wisconsin,,54023,http://www.bobtownbrewhouse.com,7153381046,7/24/2018,8/24/2018,United States,-92.55599,44.983639,
lake-bums-brewco-llc-pontiac,"Lake Bums BrewCo, LLC.",micro,112 Parrothead Ln,,,Pontiac,Missouri,,65729-7134,http://www.lakebumsbrewco.com,4172936684,7/24/2018,8/11/2018,United States,-92.602321,36.509057,
swinging-bridge-brewing-co-river-falls,Swinging Bridge Brewing Co,brewpub,122 S Main St,,,River Falls,Wisconsin,,54022-2423,http://swingingbridgebrewing.com,7156291464,7/24/2018,8/24/2018,United States,-92.62629149,44.85774743,
utility-brewing-company-ruston,Utility Brewing Company,brewpub,206 N. Vienna Street,,,Ruston,Louisiana,,71270,http://www.utilitybrewing.com,,7/24/2018,8/24/2018,United States,-92.63790404,32.52986335,
rush-river-brewing-co-river-falls,Rush River Brewing Co,micro,990 Antler Ct,,,River Falls,Wisconsin,,54022-4880,http://www.rushriverbeer.com,7154262054,7/24/2018,8/24/2018,United States,-92.63861533,44.8911208,
pitchfork-brewing-hudson,Pitchfork Brewing,micro,709 Rodeo Dr Ste 104,,,Hudson,Wisconsin,,54016-4700,http://www.pitchforkbrewing.com,7152453675,7/24/2018,8/24/2018,United States,-92.68354304,44.9654252,
boat-town-brewing-phillipsburg,Boat Town Brewing,micro,18146 Campground Rd,,,Phillipsburg,Missouri,,65722-8122,http://www.boattownbrewing.com,4175332306,7/24/2018,8/11/2018,United States,-92.712765,37.59991,
mantorville-brewing-co-llc-mantorville,Mantorville Brewing Co LLC,contract,101 5th St E,,,Mantorville,Minnesota,,55955-8087,http://www.mantorvillebeer.com,6513870708,7/24/2018,8/24/2018,United States,-92.753035,44.067031,
hop-barrel-brewing-company-llc-hudson,Hop & Barrel Brewing Company LLC,micro,310 2nd St,,,Hudson,Wisconsin,,54016-1508,http://www.hopandbarrelbrewing.com,6517959439,7/24/2018,8/24/2018,United States,-92.75667116,44.97329671,
moose-lake-brewing-company-moose-lake,Moose Lake Brewing Company,micro,244 Lakeshore Drive,,,Moose Lake,Minnesota,,55767,http://www.mooselakebrewing.com,2184854585,7/24/2018,8/24/2018,United States,-92.76397874,46.4499931,
maple-island-brewing-stillwater,Maple Island Brewing,micro,225 Main St N,,,Stillwater,Minnesota,,55082-5021,http://www.mapleislandbrewing.com,6514300044,7/24/2018,8/24/2018,United States,-92.80653912,45.0577993,
albia-brewing-co-albia,Albia Brewing Co,brewpub,11 Benton Ave E,,,Albia,Iowa,,52531-2032,http://www.albiabrewingcompany.blogspot.com,6419324085,7/24/2018,8/24/2018,United States,-92.8073711,41.02718903,
limestone-brewers-osage,Limestone Brewers,micro,518 Main St,,,Osage,Iowa,,50461,http://www.limestonebrewers.com,6418323100,7/24/2018,8/24/2018,United States,-92.813673,43.2839156,
lift-bridge-brewery-stillwater,Lift Bridge Brewery,micro,1900 Tower Dr W,,,Stillwater,Minnesota,,55082-7515,http://www.liftbridgebrewery.com,8884302337,7/24/2018,8/24/2018,United States,-92.8317848,45.0391054,
bee-s-knees-ale-house-versailles,Bee's Knees Ale House,brewpub,106 W Jasper St,,,Versailles,Missouri,,65084,,5735392525,10/16/2020,10/16/2020,United States,-92.835774,38.479374,
spiral-brewery-hastings,Spiral Brewery,micro,111 2nd St E,,,Hastings,Minnesota,,55033-1265,http://Spiralbrewery.com,6517264832,7/24/2018,8/24/2018,United States,-92.8524399,44.7443609,
pigs-eye-pub-woodbury,Pigs Eye Pub,proprietor,10107 Bridgewater Pkwy,,,Woodbury,Minnesota,,55129-8587,http://www.pigseyebeer.com,6517341661,7/24/2018,8/24/2018,United States,-92.90133962,44.92277843,
cosmos-brewing-hugo,Cosmos Brewing,micro,9480 140th St N,,,Hugo,Minnesota,,55038-9411,http://www.cosmosbrewing.com,6512699199,7/24/2018,8/24/2018,United States,-92.91372949,45.15266627,
iowa-river-brewing-company-marshalltown,Iowa River Brewing Company,micro,107 N 1st St,,,Marshalltown,Iowa,,50158-5803,http://www.iowariverbrewing.com,6417512848,7/24/2018,8/24/2018,United States,-92.91450419,42.05061076,
boomtown-brewery-and-woodfire-grill-hibbing,BoomTown Brewery and Woodfire Grill,brewpub,531 E Howard St,,,Hibbing,Minnesota,,55746-1713,http://www.boomtownwoodfire.com,2184401710,7/24/2018,8/24/2018,United States,-92.9355964,47.4276931,
roma-brewery-willernie,Roma Brewery,brewpub,310 Stillwater Rd,,,Willernie,Minnesota,,55090-4400,http://www.roman-market.com,6516534733,7/24/2018,8/24/2018,United States,-92.957644,45.057136,
three-twenty-brewing-co-pine-city,Three Twenty Brewing Co.,micro,135 5th St SE,,,Pine City,Minnesota,,55063-1510,http://www.threetwentybrewing.com,3203221237,7/24/2018,8/24/2018,United States,-92.96974968,45.82796556,
big-woods-brewery-white-bear-lake,Big Woods Brewery,brewpub,2222 4th Street,,,White Bear Lake,Minnesota,,55110,http://www.bigwoodsbeer.com,8139886000,7/24/2018,8/24/2018,United States,-93.007108,45.08530367,
sqzbx-brewery-hot-springs,SQZBX Brewery,brewpub,236 Ouachita Ave,,,Hot Springs,Arkansas,,71901,http://www.sqzbx.com,5016090609,7/24/2018,8/23/2018,United States,-93.0557936,34.50751903,
flat-earth-brewing-co-saint-paul,Flat Earth Brewing Co,micro,688 Minnehaha Ave E,,,Saint Paul,Minnesota,,55106-4462,http://www.flatearthbrewing.com,6516981945,7/24/2018,8/24/2018,United States,-93.07042082,44.96294245,
wabasha-brewing-company-saint-paul,Wabasha Brewing Company,micro,429 Wabasha St S,,,Saint Paul,Minnesota,,55107-1126,http://www.wabashabrewing.com,6512242102,7/24/2018,8/24/2018,United States,-93.08472893,44.93295265,
barrel-theory-beer-company-saint-paul,Barrel Theory Beer Company,micro,248 7th St E,,,Saint Paul,Minnesota,,55101-2349,http://www.barreltheory.com,6516003422,7/24/2018,8/24/2018,United States,-93.08803482,44.95106551,
great-waters-brewing-company-saint-paul,Great Waters Brewing Company,brewpub,426 Saint Peter St,,,Saint Paul,Minnesota,,55102-1105,http://www.greatwatersbc.com,6512242739,7/24/2018,8/24/2018,United States,-93.096926,44.94672,
peace-tree-brewing-company-knoxville,Peace Tree Brewing Company,micro,107 W Main St,,,Knoxville,Iowa,,50138-2528,http://www.peacetreebrewing.com,6418422739,7/24/2018,8/24/2018,United States,-93.09970823,41.31903523,
hammerheart-brewing-company-lino-lakes,HammerHeart Brewing Company,micro,7785 Lake Dr,,,Lino Lakes,Minnesota,,55014-1109,http://www.hammerheartbrewing.com,6513482654,7/24/2018,8/24/2018,United States,-93.1064135,45.1890903,
saint-croix-beer-co-dba-saint-croix-brewing-co-saint-paul,Saint Croix Beer Co. DBA Saint Croix Brewing Co.,contract,363 Webster St,,,Saint Paul,Minnesota,,55102-3651,http://www.stcroixbeer.com,6513870708,7/24/2018,8/24/2018,United States,-93.12454994,44.93128073,
summit-brewing-co-saint-paul,Summit Brewing Co,regional,910 Montreal Cir,,,Saint Paul,Minnesota,,55102-4246,http://www.summitbrewing.com,6512657800,7/24/2018,8/24/2018,United States,-93.13959808,44.91398765,
game-on-brewing-saint-paul,Game On Brewing,contract,1999 Shepard Rd,,,Saint Paul,Minnesota,,55116-3210,,,7/24/2018,8/24/2018,United States,-93.153604,44.90528,
tanzenwald-brewing-company-northfield,Tanzenwald Brewing Company,brewpub,103 Water St N,,,Northfield,Minnesota,,55057-2121,http://www.tanzenwald.com,5073662337,7/24/2018,8/24/2018,United States,-93.1617022,44.4600704,
bad-weather-brewing-llc-saint-paul,Bad Weather Brewing LLC,micro,414 7th St W,,,Saint Paul,Minnesota,,55102-2733,http://www.badweatherbrewery.com,6512076627,7/24/2018,8/24/2018,United States,-93.1655001,44.9040455,
vine-park-brewing-co-saint-paul,Vine Park Brewing Co,micro,1254 7th St W,,,Saint Paul,Minnesota,,55102-4123,http://www.vinepark.com,6512281355,7/24/2018,8/24/2018,United States,-93.1655001,44.9040455,
granite-city-food-brewery-10-eagan,Granite City Food & Brewery (#10),brewpub,3330 Pilot Knob Rd,,,Eagan,Minnesota,,55121-2055,http://www.gcfb.net,6514524600,7/24/2018,8/24/2018,United States,-93.16714524,44.83779871,
bent-brewstillery-roseville,Bent Brewstillery,micro,1744 Terrace Dr,,,Roseville,Minnesota,,55113-1315,http://www.bentbrewstillery.com,8448792368,7/24/2018,8/24/2018,United States,-93.17364906,45.02557829,
fair-state-brewing-cooperative-st-paul-saint-paul,Fair State Brewing Cooperative - St. Paul,micro,2075 Ellis Ave,,,Saint Paul,Minnesota,,55114-1308,,6124443209,7/24/2018,8/24/2018,United States,-93.18822129,44.96603388,
lake-monster-brewing-saint-paul,Lake Monster Brewing,micro,550 Vandalia St Ste 160,,,Saint Paul,Minnesota,,55114-1997,,,7/24/2018,8/24/2018,United States,-93.19071829,44.95927578,
urban-growler-brewing-co-saint-paul,Urban Growler Brewing Co,brewpub,2325 Endicott St,,,Saint Paul,Minnesota,,55114-1223,http://www.urbangrowlerbrewing.com,6513405793,7/24/2018,8/24/2018,United States,-93.19284766,44.9701392,
dual-citizen-brewing-co-saint-paul,Dual Citizen Brewing Co.,micro,725 Raymond Ave,,,Saint Paul,Minnesota,,55114-1709,http://www.dualcitizenbrewing.com,6513304750,7/24/2018,8/24/2018,United States,-93.1978006,44.9631096,
barley-johns-brewpub-new-brighton,Barley Johns Brewpub,brewpub,781 Old Highway 8 SW,,,New Brighton,Minnesota,,55112-7735,http://www.barleyjohns.com,6516364670,7/24/2018,8/24/2018,United States,-93.1984831,45.0366982,
mason-city-brewing-mason-city,Mason City Brewing,micro,28 E State St,,,Mason City,Iowa,,50401-3318,http://www.masoncitybrewing.com,6414231080,7/24/2018,8/24/2018,United States,-93.20033373,43.15160788,
fat-hill-brewing-mason-city,Fat Hill Brewing,micro,17 N Federal Ave,,,Mason City,Iowa,,50401-3250,http://FatHillBrewing.com,9524126272,7/24/2018,8/24/2018,United States,-93.20096509,43.15203459,
crying-eagle-brewing-company-lake-charles,Crying Eagle Brewing Company,micro,1165 E McNeese St,,,Lake Charles,Louisiana,,70607-4753,http://www.cryingeagle.com,3379904871,7/24/2018,8/24/2018,United States,-93.20515133,30.17626439,
612-brew-minneapolis,612 Brew,micro,945 Broadway St NE,,,Minneapolis,Minnesota,,55413-1471,http://www.612brew.com,6129648939,7/24/2018,8/24/2018,United States,-93.2062058,45.000631,
rustic-brew-hampton,Rustic Brew,brewpub,117 1st St NW,,,Hampton,Iowa,,50441-1701,http://www.rusticbrew.com,6414562141,7/24/2018,8/24/2018,United States,-93.20855984,42.74298149,
invictus-brewing-co-blaine-2,Invictus Brewing Co.,brewpub,2025 105th Ave NE,,,Blaine,Minnesota,,55449-5202,http://www.invictusbrewingco.com,6127234090,7/24/2018,8/24/2018,United States,-93.2189616,45.1608516,
worth-brewing-co-northwood,Worth Brewing Co,brewpub,835 Central Ave,,,Northwood,Iowa,,50459-1519,http://www.worthbrewing.com,6413249899,7/24/2018,8/24/2018,United States,-93.219581,43.444038,
northbound-smokehouse-brewpub-minneapolis,Northbound Smokehouse Brewpub,brewpub,2716 E 38th St,,,Minneapolis,Minnesota,,55406-3004,http://www.smokehousebrewpub.com,6122081450,7/24/2018,8/24/2018,United States,-93.2323804,44.9342257,
bauhaus-brew-labs-minneapolis,Bauhaus Brew Labs,micro,1315 Tyler St NE,,,Minneapolis,Minnesota,,55413-1530,http://bauhausbrewlabs.com,6122976911,7/24/2018,8/24/2018,United States,-93.237365,45.042082,
